Date,CDS
2015-11-01,14.140517234802246
2015-11-02,14.337921142578125
2015-11-03,14.21290111541748
2015-11-04,14.101038932800293
2015-11-05,13.982597351074219
2015-11-06,14.061561584472656
2015-11-07,14.061561584472656
2015-11-08,14.061561584472656
2015-11-09,13.969439506530762
2015-11-10,13.88390064239502
2015-11-11,13.943120002746582
2015-11-12,13.739137649536133
2015-11-13,13.620695114135742
2015-11-14,13.620695114135742
2015-11-15,13.620695114135742
2015-11-16,13.752297401428223
2015-11-17,13.745718002319336
2015-11-18,13.88390064239502
2015-11-19,13.995759010314941
2015-11-20,13.804933547973633
2015-11-21,13.804933547973633
2015-11-22,13.804933547973633
2015-11-23,13.72597599029541
2015-11-24,13.699655532836914
2015-11-25,13.798356056213379
2015-11-26,13.798356056213379
2015-11-27,13.850994110107422
2015-11-28,13.850994110107422
2015-11-29,13.850994110107422
2015-11-30,13.831257820129395
2015-12-01,14.074718475341797
2015-12-02,13.8444185256958
2015-12-03,13.791776657104492
2015-12-04,13.969439506530762
2015-12-05,13.969439506530762
2015-12-06,13.969439506530762
2015-12-07,13.870736122131348
2015-12-08,13.600954055786133
2015-12-09,13.561476707458496
2015-12-10,13.515416145324707
2015-12-11,13.225894927978516
2015-12-12,13.225894927978516
2015-12-13,13.225894927978516
2015-12-14,13.19299030303955
2015-12-15,13.344335556030273
2015-12-16,13.627277374267578
2015-12-17,13.508834838867188
2015-12-18,13.377236366271973
2015-12-19,13.377236366271973
2015-12-20,13.377236366271973
2015-12-21,13.405755043029785
2015-12-22,13.538424491882324
2015-12-23,13.730789184570312
2015-12-24,13.770584106445312
2015-12-25,13.770584106445312
2015-12-26,13.770584106445312
2015-12-27,13.770584106445312
2015-12-28,13.704253196716309
2015-12-29,13.790483474731445
2015-12-30,13.644549369812012
2015-12-31,13.47872257232666
2016-01-01,13.47872257232666
2016-01-02,13.47872257232666
2016-01-03,13.47872257232666
2016-01-04,13.200128555297852
2016-01-05,13.107259750366211
2016-01-06,12.855196952819824
2016-01-07,12.563338279724121
2016-01-08,12.42403507232666
2016-01-09,12.42403507232666
2016-01-10,12.42403507232666
2016-01-11,12.510274887084961
2016-01-12,12.60313606262207
2016-01-13,12.377607345581055
2016-01-14,12.483738899230957
2016-01-15,11.979613304138184
2016-01-16,11.979613304138184
2016-01-17,11.979613304138184
2016-01-18,11.979613304138184
2016-01-19,11.886747360229492
2016-01-20,11.535187721252441
2016-01-21,11.621418952941895
2016-01-22,11.94644832611084
2016-01-23,11.94644832611084
2016-01-24,11.94644832611084
2016-01-25,11.614787101745605
2016-01-26,11.886747360229492
2016-01-27,11.707650184631348
2016-01-28,11.707650184631348
2016-01-29,11.959714889526367
2016-01-30,11.959714889526367
2016-01-31,11.959714889526367
2016-02-01,11.860214233398438
2016-02-02,11.38925552368164
2016-02-03,11.429055213928223
2016-02-04,11.601519584655762
2016-02-05,11.422422409057617
2016-02-06,11.422422409057617
2016-02-07,11.422422409057617
2016-02-08,10.99126148223877
2016-02-09,10.71929931640625
2016-02-10,11.004528045654297
2016-02-11,10.606534004211426
2016-02-12,10.971363067626953
2016-02-13,10.971363067626953
2016-02-14,10.971363067626953
2016-02-15,10.971363067626953
2016-02-16,11.170356750488281
2016-02-17,11.475486755371094
2016-02-18,11.25658893585205
2016-02-19,11.203524589538574
2016-02-20,11.203524589538574
2016-02-21,11.203524589538574
2016-02-22,11.336190223693848
2016-02-23,11.104026794433594
2016-02-24,10.984628677368164
2016-02-25,11.203524589538574
2016-02-26,11.283123970031738
2016-02-27,11.283123970031738
2016-02-28,11.283123970031738
2016-02-29,11.216793060302734
2016-03-01,11.541817665100098
2016-03-02,11.800517082214355
2016-03-03,11.972979545593262
2016-03-04,11.966350555419922
2016-03-05,11.966350555419922
2016-03-06,11.966350555419922
2016-03-07,11.906648635864258
