Date,VIX,Spread,CDS,FSI
2018-09-01,12.859999656677246,3.49,14.799877166748047,-0.5882679655439566
2018-09-02,12.859999656677246,3.49,14.799877166748047,-0.5882679655439566
2018-09-03,12.859999656677246,3.49,14.799877166748047,-0.5882679655439566
2018-09-04,13.15999984741211,3.46,14.881603240966797,-0.575612018389639
2018-09-05,13.90999984741211,3.49,14.96333122253418,-0.5256917318475477
2018-09-06,14.649999618530273,3.52,14.866744995117188,-0.4888007258603779
2018-09-07,14.880000114440918,3.48,14.65871524810791,-0.5024939581329352
2018-09-08,14.880000114440918,3.48,14.65871524810791,-0.5024939581329352
2018-09-09,14.880000114440918,3.48,14.65871524810791,-0.5024939581329352
2018-09-10,14.15999984741211,3.46,14.84445571899414,-0.529578635067622
2018-09-11,13.220000267028809,3.4,14.785017013549805,-0.5948605344994881
2018-09-12,13.140000343322754,3.38,14.770157814025879,-0.6049219005770873
2018-09-13,12.369999885559082,3.35,14.96333122253418,-0.6364782892379298
2018-09-14,12.069999694824219,3.29,14.948470115661621,-0.6674909018671128
2018-09-15,12.069999694824219,3.29,14.948470115661621,-0.6674909018671128
2018-09-16,12.069999694824219,3.29,14.948470115661621,-0.6674909018671128
2018-09-17,13.680000305175781,3.29,15.045056343078613,-0.5823762279752636
2018-09-18,12.789999961853027,3.24,15.097063064575195,-0.6348244351235671
2018-09-19,11.75,3.24,15.297662734985352,-0.6713062787781069
2018-09-20,11.800000190734863,3.25,15.639426231384277,-0.6422717292055992
2018-09-21,11.680000305175781,3.25,15.594849586486816,-0.6512448562891582
2018-09-22,11.680000305175781,3.25,15.594849586486816,-0.6512448562891582
2018-09-23,11.680000305175781,3.25,15.594849586486816,-0.6512448562891582
2018-09-24,12.199999809265137,3.28,15.520551681518555,-0.6234882829148264
2018-09-25,12.420000076293945,3.26,15.631997108459473,-0.6100713283151283
2018-09-26,12.890000343322754,3.27,15.565130233764648,-0.589348778476951
2018-09-27,12.40999984741211,3.25,15.468544006347656,-0.6246174873008515
2018-09-28,12.119999885559082,3.24,15.067344665527344,-0.6695079352384071
2018-09-29,12.119999885559082,3.24,15.067344665527344,-0.6695079352384071
2018-09-30,12.119999885559082,3.28,15.067344665527344,-0.659259039086696
2018-10-01,12.0,3.22,14.96333122253418,-0.6877863561668347
2018-10-02,12.050000190734863,3.22,14.807305335998535,-0.6963290499835763
2018-10-03,11.609999656677246,3.16,14.881603240966797,-0.7278806353050027
2018-10-04,14.220000267028809,3.29,14.896461486816406,-0.5665595011721444
2018-10-05,14.819999694824219,3.32,14.785017013549805,-0.5375241492203007
2018-10-06,14.819999694824219,3.32,14.785017013549805,-0.5375241492203007
2018-10-07,14.819999694824219,3.32,14.785017013549805,-0.5375241492203007
2018-10-08,15.6899995803833,3.32,14.628995895385742,-0.5061764921936822
2018-10-09,15.949999809265137,3.41,14.614136695861816,-0.4715136177798405
2018-10-10,22.959999084472656,3.51,14.47297477722168,-0.11480977533039259
2018-10-11,24.979999542236328,3.58,14.19064712524414,-0.018467719105882185
2018-10-12,21.309999465942383,3.54,14.235224723815918,-0.2041131933204625
2018-10-13,21.309999465942383,3.54,14.235224723815918,-0.2041131933204625
2018-10-14,21.309999465942383,3.54,14.235224723815918,-0.2041131933204625
2018-10-15,21.299999237060547,3.49,14.19064712524414,-0.220546422754998
2018-10-16,17.6200008392334,3.45,14.346668243408203,-0.3988392268264304
2018-10-17,17.399999618530273,3.45,14.212934494018555,-0.4189484595169474
2018-10-18,20.059999465942383,3.51,13.863740921020508,-0.2987383928033631
2018-10-19,19.889999389648438,3.51,13.990042686462402,-0.2981240842049826
2018-10-20,19.889999389648438,3.51,13.990042686462402,-0.2981240842049826
2018-10-21,19.889999389648438,3.51,13.990042686462402,-0.2981240842049826
2018-10-22,19.639999389648438,3.52,13.863740921020508,-0.31660765139916075
2018-10-23,20.709999084472656,3.65,13.767154693603516,-0.23804110387661473
2018-10-24,25.229999542236328,3.68,13.328805923461914,-0.041306684440177065
2018-10-25,24.219999313354492,3.72,13.529406547546387,-0.06608018649896065
2018-10-26,24.15999984741211,3.85,13.432820320129395,-0.0424840057274171
2018-10-27,24.15999984741211,3.85,13.432820320129395,-0.0424840057274171
2018-10-28,24.15999984741211,3.85,13.432820320129395,-0.0424840057274171
2018-10-29,24.700000762939453,3.84,13.536834716796875,-0.011460660803809327
2018-10-30,23.350000381469727,3.89,13.640849113464355,-0.05700568989720103
2018-10-31,21.229999542236328,3.81,13.722574234008789,-0.1748852158143496
2018-11-01,19.34000015258789,3.81,14.012334823608398,-0.24644478211353715
2018-11-02,19.510000228881836,3.72,14.123779296875,-0.2533957910596521
2018-11-03,19.510000228881836,3.72,14.123779296875,-0.2533957910596521
2018-11-04,19.510000228881836,3.72,14.123779296875,-0.2533957910596521
2018-11-05,19.959999084472656,3.72,14.012334823608398,-0.23934409581523744
2018-11-06,19.90999984741211,3.68,14.07919979095459,-0.2473219229055439
2018-11-07,16.360000610351562,3.6,14.250082015991211,-0.4284942891569908
2018-11-08,16.719999313354492,3.57,14.123779296875,-0.4275525918638036
2018-11-09,17.360000610351562,3.71,14.086627960205078,-0.3631609734654484
2018-11-10,17.360000610351562,3.71,14.086627960205078,-0.3631609734654484
2018-11-11,17.360000610351562,3.71,14.086627960205078,-0.3631609734654484
2018-11-12,20.450000762939453,3.71,13.75229549407959,-0.2363609478204425
2018-11-13,20.020000457763672,3.89,13.990042686462402,-0.19443548961355198
2018-11-14,21.25,3.99,13.960326194763184,-0.11106851480714121
2018-11-15,19.979999542236328,4.11,13.87860107421875,-0.14785137856249547
2018-11-16,18.139999389648438,4.18,13.826594352722168,-0.22308336045755203
2018-11-17,18.139999389648438,4.18,13.826594352722168,-0.22308336045755203
2018-11-18,18.139999389648438,4.18,13.826594352722168,-0.22308336045755203
2018-11-19,20.100000381469727,4.25,13.782014846801758,-0.11293661079776991
2018-11-20,22.479999542236328,4.33,13.3882417678833,-0.004358883850980692
2018-11-21,20.799999237060547,4.24,13.603704452514648,-0.09398896294359654
2018-11-22,20.799999237060547,4.25,13.603704452514648,-0.09142673890566881
2018-11-23,21.520000457763672,4.29,13.48482894897461,-0.05451421663583956
2018-11-24,21.520000457763672,4.29,13.48482894897461,-0.05451421663583956
2018-11-25,21.520000457763672,4.29,13.48482894897461,-0.05451421663583956
2018-11-26,18.899999618530273,4.26,13.871170043945312,-0.16247880928428207
2018-11-27,19.020000457763672,4.31,13.796874046325684,-0.14905614007387213
2018-11-28,18.489999771118164,4.25,13.975184440612793,-0.17766956094202577
2018-11-29,18.790000915527344,4.22,13.826594352722168,-0.18121424412617745
2018-11-30,18.06999969482422,4.29,13.69285774230957,-0.2077112989917249
2018-12-01,18.06999969482422,4.29,13.69285774230957,-0.2077112989917249
2018-12-02,18.06999969482422,4.29,13.69285774230957,-0.2077112989917249
2018-12-03,16.440000534057617,4.2,13.893461227416992,-0.2959542149359104
2018-12-04,20.739999771118164,4.29,13.46996784210205,-0.09350377078719974
2018-12-05,20.739999771118164,4.29,13.46996784210205,-0.09350377078719974
2018-12-06,21.190000534057617,4.5,13.195070266723633,-0.0371427379903567
2018-12-07,23.229999542236328,4.5,13.024190902709961,0.050075994707192616
2018-12-08,23.229999542236328,4.5,13.024190902709961,0.050075994707192616
2018-12-09,23.229999542236328,4.5,13.024190902709961,0.050075994707192616
2018-12-10,22.639999389648438,4.56,12.86816692352295,0.02577308041416589
2018-12-11,21.760000228881836,4.48,12.779011726379395,-0.043804752697170456
2018-12-12,21.459999084472656,4.4,13.120774269104004,-0.054856583933622895
2018-12-13,20.649999618530273,4.39,13.091056823730469,-0.09891270428666181
2018-12-14,21.6299991607666,4.46,12.927602767944336,-0.04480123458310398
2018-12-15,21.6299991607666,4.46,12.927602767944336,-0.04480123458310398
2018-12-16,21.6299991607666,4.46,12.927602767944336,-0.04480123458310398
2018-12-17,24.520000457763672,4.58,12.771583557128906,0.11555899806545973
2018-12-18,25.579999923706055,4.72,12.865962982177734,0.20963401594646427
2018-12-19,25.579999923706055,4.84,12.745153427124023,0.231882835517588
2018-12-20,28.3799991607666,5.11,12.677202224731445,0.43249294914781045
2018-12-21,30.110000610351562,5.22,12.495988845825195,0.5320889824470233
2018-12-22,30.110000610351562,5.22,12.495988845825195,0.5320889824470233
2018-12-23,30.110000610351562,5.22,12.495988845825195,0.5320889824470233
2018-12-24,36.06999969482422,5.35,12.367631912231445,0.846301506300091
2018-12-25,36.06999969482422,5.35,12.367631912231445,0.846301506300091
2018-12-26,30.40999984741211,5.37,12.63189697265625,0.5946761374354396
2018-12-27,29.959999084472656,5.38,12.594143867492676,0.572691861673674
2018-12-28,28.34000015258789,5.3,12.745153427124023,0.48400915674309114
2018-12-29,28.34000015258789,5.3,12.745153427124023,0.48400915674309114
2018-12-30,28.34000015258789,5.3,12.745153427124023,0.48400915674309114
2018-12-31,25.420000076293945,5.33,12.798007011413574,0.3533661759673012
2019-01-01,25.420000076293945,5.33,12.798007011413574,0.3533661759673012
2019-01-02,23.219999313354492,5.35,12.737605094909668,0.2472198212840698
2019-01-03,25.450000762939453,5.44,12.662099838256836,0.3734502142035428
2019-01-04,21.3799991607666,5.05,13.137776374816895,0.10899221764913954
2019-01-05,21.3799991607666,5.05,13.137776374816895,0.10899221764913954
2019-01-06,21.3799991607666,5.05,13.137776374816895,0.10899221764913954
2019-01-07,21.399999618530273,4.83,13.15287971496582,0.05465862319698459
2019-01-08,20.469999313354492,4.65,13.23593521118164,-0.03086034684077808
2019-01-09,19.979999542236328,4.52,13.3265380859375,-0.08163287381687548
2019-01-10,19.5,4.54,13.417145729064941,-0.09348522989373655
2019-01-11,18.190000534057617,4.55,13.37939167022705,-0.15730539505605964
2019-01-12,18.190000534057617,4.55,13.37939167022705,-0.15730539505605964
2019-01-13,18.190000534057617,4.55,13.37939167022705,-0.15730539505605964
2019-01-14,19.06999969482422,4.6,13.409592628479004,-0.09956113611467832
2019-01-15,18.600000381469727,4.55,13.386940002441406,-0.1368294298560068
2019-01-16,19.040000915527344,4.44,13.583255767822266,-0.1298004080960883
2019-01-17,18.059999465942383,4.4,13.553053855895996,-0.18984725926334547
2019-01-18,17.799999237060547,4.27,13.726713180541992,-0.22358886500665606
2019-01-19,17.799999237060547,4.27,13.726713180541992,-0.22358886500665606
2019-01-20,17.799999237060547,4.27,13.726713180541992,-0.22358886500665606
2019-01-21,17.799999237060547,4.27,13.726713180541992,-0.22358886500665606
2019-01-22,20.799999237060547,4.41,13.515298843383789,-0.05664969615729753
2019-01-23,19.520000457763672,4.39,13.658756256103516,-0.11395050660028838
2019-01-24,18.889999389648438,4.45,13.628555297851562,-0.13134879931345914
2019-01-25,17.420000076293945,4.34,13.824870109558105,-0.2172344199312138
2019-01-26,17.420000076293945,4.34,13.824870109558105,-0.2172344199312138
2019-01-27,17.420000076293945,4.34,13.824870109558105,-0.2172344199312138
2019-01-28,18.8700008392334,4.41,13.726713180541992,-0.13566602566227784
2019-01-29,19.1299991607666,4.4,13.688959121704102,-0.12823593246505835
2019-01-30,17.65999984741211,4.36,13.809767723083496,-0.20149716964043363
2019-01-31,16.56999969482422,4.37,13.605904579162598,-0.2662994495757178
2019-02-01,16.139999389648438,4.29,13.583255767822266,-0.30930834021414033
2019-02-02,16.139999389648438,4.29,13.583255767822266,-0.30930834021414033
2019-02-03,16.139999389648438,4.29,13.583255767822266,-0.30930834021414033
2019-02-04,15.729999542236328,4.25,13.560603141784668,-0.3410956531943241
2019-02-05,15.569999694824219,4.15,13.658756256103516,-0.3675971152512025
2019-02-06,15.380000114440918,4.13,13.68140983581543,-0.38037087861232727
2019-02-07,16.3700008392334,4.29,13.447344779968262,-0.3076797219333228
2019-02-08,15.720000267028809,4.32,13.364290237426758,-0.33745536591398045
2019-02-09,15.720000267028809,4.32,13.364290237426758,-0.33745536591398045
2019-02-10,15.720000267028809,4.32,13.364290237426758,-0.33745536591398045
2019-02-11,15.970000267028809,4.28,13.371838569641113,-0.33501170998461965
2019-02-12,15.430000305175781,4.17,13.530401229858398,-0.37831175557921903
2019-02-13,15.649999618530273,4.12,13.500197410583496,-0.38254527377131736
2019-02-14,16.219999313354492,4.17,13.386940002441406,-0.3499723758169089
2019-02-15,14.90999984741211,4.12,13.726713180541992,-0.40261022942096786
2019-02-16,14.90999984741211,4.12,13.726713180541992,-0.40261022942096786
2019-02-17,14.90999984741211,4.12,13.726713180541992,-0.40261022942096786
2019-02-18,14.90999984741211,4.12,13.726713180541992,-0.40261022942096786
2019-02-19,14.880000114440918,4.11,13.741811752319336,-0.4055697826867031
2019-02-20,14.020000457763672,4.08,13.817316055297852,-0.4497812728531669
2019-02-21,14.460000038146973,4.04,13.66631031036377,-0.44924768299685636
2019-02-22,13.510000228881836,4.05,13.726713180541992,-0.48865070887034645
2019-02-23,13.510000228881836,4.05,13.726713180541992,-0.48865070887034645
2019-02-24,13.510000228881836,4.05,13.726713180541992,-0.48865070887034645
2019-02-25,14.850000381469727,4.0,13.832417488098145,-0.4288403244261647
2019-02-26,15.170000076293945,4.01,13.960775375366211,-0.4016824477818013
2019-02-27,14.699999809265137,3.94,14.089134216308594,-0.43345293342799285
2019-02-28,14.779999732971191,3.92,14.187289237976074,-0.4277813493381047
2019-03-01,13.569999694824219,3.86,14.240143775939941,-0.4982989704762981
2019-03-02,13.569999694824219,3.86,14.240143775939941,-0.4982989704762981
2019-03-03,13.569999694824219,3.86,14.240143775939941,-0.4982989704762981
2019-03-04,14.630000114440918,3.9,14.13443660736084,-0.44392044424259963
2019-03-05,14.739999771118164,3.91,14.081581115722656,-0.4397250451586772
2019-03-06,15.739999771118164,3.98,14.074031829833984,-0.3736741230736514
2019-03-07,16.59000015258789,4.1,13.688959121704102,-0.3286644064559157
2019-03-08,16.049999237060547,4.18,13.65120792388916,-0.3370911612649408
2019-03-09,16.049999237060547,4.18,13.65120792388916,-0.3370911612649408
2019-03-10,16.049999237060547,4.18,13.65120792388916,-0.3370911612649408
2019-03-11,14.329999923706055,4.12,13.847521781921387,-0.4223273233721006
2019-03-12,13.770000457763672,4.08,13.824870109558105,-0.461411507470692
2019-03-13,13.40999984741211,3.99,14.021180152893066,-0.4881755985100442
2019-03-14,13.5,3.95,14.104235649108887,-0.4882041037941125
2019-03-15,12.880000114440918,3.95,14.292996406555176,-0.5050872261809579
2019-03-16,12.880000114440918,3.95,14.292996406555176,-0.5050872261809579
2019-03-17,12.880000114440918,3.95,14.292996406555176,-0.5050872261809579
2019-03-18,13.100000381469727,3.95,14.398702621459961,-0.4869495256079317
2019-03-19,13.5600004196167,3.91,14.391148567199707,-0.47535244582525493
2019-03-20,13.90999984741211,3.97,14.240143775939941,-0.45357472998485715
2019-03-21,13.630000114440918,3.92,14.111787796020508,-0.48903551533631373
2019-03-22,16.479999542236328,4.03,13.726713180541992,-0.34929544654131667
2019-03-23,16.479999542236328,4.03,13.726713180541992,-0.34929544654131667
2019-03-24,16.479999542236328,4.03,13.726713180541992,-0.34929544654131667
2019-03-25,16.329999923706055,4.13,13.756913185119629,-0.3288458448479714
2019-03-26,14.680000305175781,4.09,13.719160079956055,-0.4220168391917321
2019-03-27,15.149999618530273,4.09,13.862618446350098,-0.3890620650857785
2019-03-28,14.430000305175781,4.08,13.673859596252441,-0.4399271406398531
2019-03-29,13.710000038146973,3.99,13.711610794067383,-0.495357104162734
2019-03-30,13.710000038146973,3.99,13.711610794067383,-0.495357104162734
2019-03-31,13.710000038146973,4.05,13.711610794067383,-0.47998375993516723
2019-04-01,13.399999618530273,3.94,14.028729438781738,-0.5009421690509196
2019-04-02,13.359999656677246,3.95,14.126884460449219,-0.49342147268648356
2019-04-03,13.739999771118164,3.9,14.3307466506958,-0.47340708649542584
2019-04-04,13.579999923706055,3.9,14.360949516296387,-0.4790659988521859
2019-04-05,12.819999694824219,3.86,14.345849990844727,-0.5273482699280952
2019-04-06,12.819999694824219,3.86,14.345849990844727,-0.5273482699280952
2019-04-07,12.819999694824219,3.86,14.345849990844727,-0.5273482699280952
2019-04-08,13.180000305175781,3.84,14.323198318481445,-0.5165533341238896
2019-04-09,14.279999732971191,3.86,14.308095932006836,-0.45898021512218684
2019-04-10,13.300000190734863,3.86,14.300546646118164,-0.5071846682392457
2019-04-11,13.020000457763672,3.79,14.444005012512207,-0.5286501997958089
2019-04-12,12.010000228881836,3.68,14.693168640136719,-0.588441090594845
2019-04-13,12.010000228881836,3.68,14.693168640136719,-0.588441090594845
